razao_social;cnpj;placa;servico_regular;servico_fretado;servico_semiurbano;data_validade_csv;validade_seguro;ano_fabricacao;categoria_veiculo;nr_assentos_categoria;nr_assentos;acessibilidade;tipo_veiculo
DE MOURA TRASNPORTADORA TURISTICA LTDA - ME;22.924.599/0001-92;AWA-9I35;Não;Sim;Não;2025-09-03;2025-11-12;2011;Executivo;43;43;H - Cadeira de transbordo.;Ônibus
DE MOURA TRASNPORTADORA TURISTICA LTDA - ME;22.924.599/0001-92;AXB-9E00;Não;Sim;Não;2025-11-18;2025-11-30;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DE MOURA TRASNPORTADORA TURISTICA LTDA - ME;22.924.599/0001-92;BCU-5J32;Não;Sim;Não;2025-12-10;2025-08-28;2018;Executivo;15;15;Sem Acessibilidade;Micro-ônibus
DE MOURA TRASNPORTADORA TURISTICA LTDA - ME;22.924.599/0001-92;RDV-3B61;Não;Sim;Não;2025-01-22;2025-09-25;2019;Executivo;15;15;Sem Acessibilidade;Micro-ônibus
DE MOURA TRASNPORTADORA TURISTICA LTDA - ME;22.924.599/0001-92;SEN-1A36;Não;Sim;Não;2025-11-06;2025-11-07;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DE MOURA TRASNPORTADORA TURISTICA LTDA - ME;22.924.599/0001-92;SXB-2I49;Não;Sim;Não;2025-10-23;2025-11-14;2024;Executivo;16;16;H - Cadeira de transbordo.;Micro-ônibus
DEBUS TRANSPORTE LTDA;02.385.551/0001-46;ACS-4B30;Não;Sim;Não;2025-11-19;2025-10-25;2012;Executivo;28;28;H - Cadeira de transbordo.;Ônibus
DEBUS TRANSPORTE LTDA;02.385.551/0001-46;AXL-8205;Não;Sim;Não;2025-09-20;2025-06-26;2013;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DEBUS TRANSPORTE LTDA;02.385.551/0001-46;ITK-1H51;Não;Sim;Não;2025-09-30;2025-09-28;2012;Leito;30;30;H - Cadeira de transbordo.;Ônibus
DEBUS TRANSPORTE LTDA;02.385.551/0001-46;SEV-9J84;Não;Sim;Não;2025-11-29;2025-10-23;2023;Executivo;37;37;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
DECALOGO AGENCIA DE VIAGENS E TURISMO LTDA;64.293.780/0001-98;OWU-5603;Não;Sim;Não;2025-10-11;2025-01-03;2013;Executivo;56;56;H - Cadeira de transbordo.;Ônibus
DECALOGO AGENCIA DE VIAGENS E TURISMO LTDA;64.293.780/0001-98;PZV-9578;Não;Sim;Não;2025-08-01;2025-01-03;2017;Executivo;64;64;H - Cadeira de transbordo.;Ônibus
DECDIL TURISMO LTDA - EPP;05.425.961/0001-61;FEX-3H82;Não;Sim;Não;2025-03-20;2025-07-17;2021;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
DECOTUR TRANSPORTES  E TURISMO LTDA;13.071.045/0001-07;LSH-9C58;Não;Sim;Não;2025-09-11;2025-11-20;2015;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DEISY RODRIGUES VALES E CIA LTDA;10.865.274/0001-05;NVL-4I34;Não;Sim;Não;2025-08-07;2025-08-05;2011;Executivo;25;25;H - Cadeira de transbordo.;Ônibus
DEIVYS CAR LTDA;29.116.534/0001-60;SDO-7B34;Não;Sim;Não;2025-07-15;2025-11-22;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DELFINI & DELFINI TRANSPORTES LTDA;18.200.216/0001-66;SEV-9D30;Não;Sim;Não;2025-10-17;2025-11-25;2023;Executivo;33;33;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;ATL-7088;Não;Sim;Não;2025-08-05;2025-08-12;2010;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;EFO-3814;Não;Sim;Não;2025-08-07;2025-08-12;2010;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;GAB-8G51;Não;Sim;Não;2025-12-17;2025-08-17;2015;Executivo;56;56;H - Cadeira de transbordo.;Ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;HSJ-7H00;Não;Sim;Não;2025-05-11;2025-10-10;2007;Executivo;23;23;Q - Cadeira de transbordo;Ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;KPK-5E83;Não;Sim;Não;2024-12-27;2025-11-03;2013;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;NRQ-4749;Não;Sim;Não;2025-05-08;2025-08-06;2011;Executivo;24;24;H - Cadeira de transbordo.;Ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;NRW-3549;Não;Sim;Não;2025-10-16;2025-08-06;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DELGADO TUR TRANPORTES, VIAGENS E TURISMO LTDA;05.491.358/0001-88;SLW-8B54;Não;Sim;Não;2025-11-11;2025-11-23;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DELM TRANSPORTES LTDA;45.592.518/0001-08;FVC-1C14;Não;Sim;Não;2025-11-08;2025-11-19;2011;Executivo;46;46;P - Instalação de plataforma elevatória veicular ;Ônibus
DELVAI TURISMO LTDA;35.516.982/0001-53;GXH-6B94;Não;Sim;Não;2025-03-18;2025-08-22;2003;Executivo;47;47;Q - Cadeira de transbordo;Ônibus
DEMOLINER TURISMO LTDA;00.380.239/0001-34;IVT-2221;Não;Sim;Não;2025-03-16;2025-07-14;2004;Executivo;23;23;Q - Cadeira de transbordo;Ônibus
DEMOLINER TURISMO LTDA;00.380.239/0001-34;IYD-2221;Não;Sim;Não;2025-01-08;2025-07-20;2016;Executivo;13;13;Sem Acessibilidade;Micro-ônibus
DENILSON VAN LTDA;23.363.354/0001-04;SIG-6J95;Não;Sim;Não;2025-08-13;2025-05-22;2023;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
DENIS DEYLER MORAES LTDA;22.711.767/0001-61;BUS-5B16;Não;Sim;Não;2025-04-30;2025-10-26;2000;Executivo;40;40;Q - Cadeira de transbordo;Ônibus
DENISE MARIA SILVEIRA CASTRO TURISMO EIRELI;26.257.002/0001-54;LPR-9A42;Não;Sim;Não;2025-11-14;2025-09-29;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DENIVAL MIRANDA LIMA TURISMO LTDA;16.736.685/0001-79;NGX-0A41;Não;Sim;Não;2025-03-16;2025-08-28;2006;Executivo;44;44;Q - Cadeira de transbordo;Ônibus
DEOCLECIO TRANSPORTE E TURISMO LTDA;20.169.352/0001-82;BDZ-5E76;Não;Sim;Não;2025-05-14;2025-11-08;2020;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
DEONILDO DAVI MACHADO EIRELI;32.709.922/0001-69;BDK-3J63;Não;Sim;Não;2025-09-13;2025-09-05;2018;Executivo;17;17;Q - Cadeira de transbordo;Micro-ônibus
DES-LOCAR AGENCIA DE VIAGENS E TURISMO LTDA ME;12.063.607/0001-08;LTG-1386;Não;Sim;Não;2025-03-27;2025-10-17;2017;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DES-LOCAR AGENCIA DE VIAGENS E TURISMO LTDA ME;12.063.607/0001-08;SRH-2D24;Não;Sim;Não;2025-09-05;2025-10-09;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DESBRAVATUR TRANSPORTES E TURISMO LTDA;23.853.929/0001-69;QIJ-3B15;Não;Sim;Não;2025-10-07;2025-10-01;2014;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
DESLOCA MAIS LOCACAO E TRANSPORTES LTDA - ME;09.424.628/0001-99;KRH-8I68;Não;Sim;Não;2025-06-07;2025-07-26;2015;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DESLOCA MAIS LOCACAO E TRANSPORTES LTDA - ME;09.424.628/0001-99;OXH-3859;Não;Sim;Não;2025-11-29;2025-06-06;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DESTAK TRANSPORTE RODOVIARIO E  TURISMO LTDA;31.549.734/0001-58;KQK-9F60;Não;Sim;Não;2025-05-29;2025-08-07;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DESTAK TRANSPORTES E TURISMO LTDA-ME;17.983.124/0001-37;PRT-8J62;Não;Sim;Não;2025-01-15;2025-10-22;2018;Executivo;61;61;H - Cadeira de transbordo.;Ônibus
DESTAK VANS FRETAMENTO E LOCACAO LTDA;20.086.315/0001-00;FHW-1E33;Não;Sim;Não;2025-11-19;2025-11-12;2014;Executivo;17;17;Sem Acessibilidade;Micro-ônibus
DESTAK VANS FRETAMENTO E LOCACAO LTDA;20.086.315/0001-00;PZG-1C76;Não;Sim;Não;2025-11-13;2025-11-12;2017;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DESTAK VANS FRETAMENTO E LOCACAO LTDA;20.086.315/0001-00;SIR-2C09;Não;Sim;Não;2025-11-13;2025-11-12;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DESTAK VANS FRETAMENTO E LOCACAO LTDA;20.086.315/0001-00;SJA-2J42;Não;Sim;Não;2025-11-13;2025-11-12;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DESTAQUE PUBLICIDADE E TRANSPORTES LTDA;80.209.893/0001-19;ACX-7965;Não;Sim;Não;2025-03-09;2025-10-18;1990;Executivo;50;50;Sem Acessibilidade;Ônibus
DESTINO IGUASSU TURISMO E EVENTOS LTDA;09.351.183/0001-64;KVI-6314;Não;Sim;Não;2025-02-06;2025-12-02;2010;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
DESTINO TRANSPORTE & TURISMO EIRELI;34.218.282/0001-10;KVO-5E45;Não;Sim;Não;2025-07-08;2025-10-18;2011;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
DEUSIMAR VILAR DE MEDEIROS LTDA;42.251.174/0001-77;MSD-8D24;Não;Sim;Não;2025-06-05;2025-12-01;2008;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
DEUSIMAR VILAR DE MEDEIROS LTDA;42.251.174/0001-77;NLJ-5A26;Não;Sim;Não;2025-12-05;2025-07-05;2009;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DEUZINHO TRANSPORTES LTDA;22.134.111/0001-23;AWH-5G97;Não;Sim;Não;2025-11-09;2025-12-04;2012;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
DEUZINHO TRANSPORTES LTDA;22.134.111/0001-23;GWP-7F19;Não;Sim;Não;2025-03-14;2025-09-17;2001;Executivo;46;46;D - Passagem em nível da plataforma de embarque / desembarque do terminal (ou ponto de parada) para o salão de passageiros.;Ônibus
DEUZINHO TRANSPORTES LTDA;22.134.111/0001-23;JSE-2B72;Não;Sim;Não;2025-04-13;2025-07-12;2009;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DEVATUR TRANSPORTES EIRELI - ME;28.031.499/0001-13;MIF-1186;Não;Sim;Não;2025-11-21;2025-08-02;2010;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DEVATUR TRANSPORTES EIRELI - ME;28.031.499/0001-13;MJJ-4G04;Não;Sim;Não;2025-07-24;2025-03-09;2011;Executivo;28;28;Q - Cadeira de transbordo;Ônibus
DFC VIAGENS E TURISMO LTDA;16.500.249/0001-04;KPV-2H63;Não;Sim;Não;2025-01-18;2025-09-12;2013;Executivo;32;32;H - Cadeira de transbordo.;Ônibus
DFC VIAGENS E TURISMO LTDA;16.500.249/0001-04;LQX-5G62;Não;Sim;Não;2025-08-22;2025-08-02;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DFC VIAGENS E TURISMO LTDA;16.500.249/0001-04;LSC-9400;Não;Sim;Não;2025-08-20;2025-09-07;2015;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DFL - TRANSPORTE E LOCACAO LTDA;39.728.735/0001-71;KPI-5E20;Não;Sim;Não;2025-08-14;2025-08-26;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DFL - TRANSPORTE E LOCACAO LTDA;39.728.735/0001-71;LCP-1D54;Não;Sim;Não;2025-01-02;2025-10-29;2004;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
DFL - TRANSPORTE E LOCACAO LTDA;39.728.735/0001-71;PXV-1G53;Não;Sim;Não;2025-10-21;2025-08-24;2015;Executivo;60;60;H - Cadeira de transbordo.;Ônibus
DFLR TRANSPORTE TURISMO LTDA;55.125.323/0001-01;DAH-6C02;Não;Sim;Não;2025-09-27;2025-09-27;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DGTURISMO E TRANSPORTE LTDA;40.190.742/0001-41;HNF-9H42;Não;Sim;Não;2025-10-30;2025-10-30;2011;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DHAGES AGENCIA TRANSPORTE E TURISMO LTDA;23.167.053/0001-05;JVZ-8H33;Não;Sim;Não;2025-06-04;2025-08-17;2008;Executivo;54;54;H - Cadeira de transbordo.;Ônibus
DHAGES AGENCIA TRANSPORTE E TURISMO LTDA;23.167.053/0001-05;NSF-8J26;Não;Sim;Não;2025-08-06;2025-07-16;2009;Convencional;53;53;H - Cadeira de transbordo.;Ônibus
DHAGES AGENCIA TRANSPORTE E TURISMO LTDA;23.167.053/0001-05;NSZ-2D65;Não;Sim;Não;2025-11-18;2025-05-29;2011;Executivo;55;55;H - Cadeira de transbordo.;Ônibus
DHAGES AGENCIA TRANSPORTE E TURISMO LTDA;23.167.053/0001-05;NTB-5I19;Não;Sim;Não;2025-08-19;2025-08-20;2010;Executivo;53;53;H - Cadeira de transbordo.;Ônibus
DHAGES AGENCIA TRANSPORTE E TURISMO LTDA;23.167.053/0001-05;OTC-1B33;Não;Sim;Não;2025-09-06;2025-07-31;2013;Executivo;56;56;H - Cadeira de transbordo.;Ônibus
DHAGES AGENCIA TRANSPORTE E TURISMO LTDA;23.167.053/0001-05;QEQ-4C67;Não;Sim;Não;2025-08-16;2025-10-02;2019;Executivo;57;57;H - Cadeira de transbordo.;Ônibus
DHAS AGENCIA DE VIAGEM E TRANSPORTES LTDA;17.782.465/0001-44;OKF-0A23;Não;Sim;Não;2025-08-01;2025-10-14;2014;Executivo;39;39;H - Cadeira de transbordo.;Ônibus
DHAS AGENCIA DE VIAGEM E TRANSPORTES LTDA;17.782.465/0001-44;QIC-8D32;Não;Sim;Não;2025-06-13;2025-11-15;2014;Executivo;10;10;Sem Acessibilidade;Micro-ônibus
DHIONATUR TRANSPORTE E TURISMO LTDA;14.831.656/0001-60;DPE-5B01;Não;Sim;Não;2025-03-16;2025-09-17;2008;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DIAMANTE NEGRO TURISMO LTDA;18.110.275/0001-43;QHP-6210;Não;Sim;Não;2025-09-26;2025-10-05;2015;Executivo;18;18;H - Cadeira de transbordo.;Ônibus
DIAMANTE NEGRO TURISMO LTDA;18.110.275/0001-43;QIS-7345;Não;Sim;Não;2025-09-17;2025-12-13;2017;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
DIAMANTE NEGRO TURISMO LTDA;18.110.275/0001-43;RYP-5D54;Não;Sim;Não;2025-11-29;2025-09-25;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIANA JUSTINA BERNARDI ALVES MACHADO LTDA;34.194.843/0001-98;LWO-4A72;Não;Sim;Não;2025-05-12;2025-07-11;2006;Executivo;45;45;Q - Cadeira de transbordo;Ônibus
DIAS TUR TRANSPORTES LTDA - ME;26.104.502/0001-56;DBL-6378;Não;Sim;Não;2025-02-13;2025-09-14;2005;Executivo;46;46;P - Instalação de plataforma elevatória veicular ;Ônibus
DIAS TUR TRANSPORTES LTDA - ME;26.104.502/0001-56;MFL-9G58;Não;Sim;Não;2025-02-14;2025-10-20;2007;Semileito;44;44;Q - Cadeira de transbordo;Ônibus
DIEGO & DIOGO SERVICOS DE TRANSPORTES LTDA;26.495.528/0001-72;OIP-5H70;Não;Sim;Não;2025-10-08;2025-09-26;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DIEGO NEVES TRANSPORTES EIRELI;03.133.846/0001-98;IST-2724;Não;Sim;Não;2025-09-17;2024-12-24;2011;Executivo;48;48;H - Cadeira de transbordo.;Ônibus
DIEGO NEVES TRANSPORTES EIRELI;03.133.846/0001-98;JDN-0D55;Não;Sim;Não;2025-09-06;2024-12-24;2019;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
DIEGO VINICIUS SOUZA LOCACAO E TRANSPORTES - EIRELI;27.063.199/0001-53;RJU-7D86;Não;Sim;Não;2025-04-16;2025-09-24;2022;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIFERENCIAL TURISMO LTDA;44.679.043/0001-10;FDZ-7A16;Não;Sim;Não;2025-11-12;2025-11-04;2012;Executivo;42;42;Q - Cadeira de transbordo;Ônibus
DIFERENCIAL TURISMO LTDA;44.679.043/0001-10;GSV-4E69;Não;Sim;Não;2025-01-25;2025-07-26;2005;Executivo;47;47;Q - Cadeira de transbordo;Ônibus
DIGITAL TRANSPORTES E TURISMO LTDA;39.280.814/0001-62;AVJ-3361;Não;Sim;Não;2025-08-26;2025-05-19;2011;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
DIGITAL TRANSPORTES E TURISMO LTDA;39.280.814/0001-62;QXI-1I83;Não;Sim;Não;2025-07-30;2025-08-02;2019;Executivo;64;64;H - Cadeira de transbordo.;Ônibus
DIGITUR TRANSPORTES E TURISMO LTDA;02.516.866/0001-85;BEZ-1C82;Não;Sim;Não;2025-11-12;2025-11-13;2012;Executivo;23;23;H - Cadeira de transbordo.;Ônibus
DIGITUR TRANSPORTES E TURISMO LTDA;02.516.866/0001-85;HGJ-1667;Não;Sim;Não;2025-10-30;2025-08-18;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DIGITUR TRANSPORTES E TURISMO LTDA;02.516.866/0001-85;KOS-6J96;Não;Sim;Não;2025-11-11;2025-06-19;2011;Executivo;49;49;H - Cadeira de transbordo.;Ônibus
DIGOTUR EXCURSOES LTDA;28.382.567/0001-99;LLR-2E06;Não;Sim;Não;2025-09-18;2025-09-14;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DIMAS ALEXANDRE BARBOSA TURISMO LTDA;10.212.963/0001-02;PCF-3B57;Não;Sim;Não;2025-12-09;2025-10-08;2018;Executivo;21;21;Sem Acessibilidade;Micro-ônibus
DIMAS ALEXANDRE BARBOSA TURISMO LTDA;10.212.963/0001-02;PDY-0313;Não;Sim;Não;2025-01-16;2025-07-24;2017;Executivo;21;21;Sem Acessibilidade;Micro-ônibus
DINA ELLES TURISMO LTDA - ME;20.043.966/0001-13;AKY-3454;Não;Sim;Não;2025-01-09;2025-09-29;2003;Executivo;57;57;H - Cadeira de transbordo.;Ônibus
DINA ELLES TURISMO LTDA - ME;20.043.966/0001-13;GPZ-6J46;Não;Sim;Não;2025-03-03;2025-07-27;1996;Executivo;50;50;Sem Acessibilidade;Ônibus
DINA ELLES TURISMO LTDA - ME;20.043.966/0001-13;GWI-7A74;Não;Sim;Não;2025-04-04;2025-09-05;1999;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
DINA ELLES TURISMO LTDA - ME;20.043.966/0001-13;IKU-4A82;Não;Sim;Não;2025-04-07;2025-11-15;2001;Executivo;43;43;H - Cadeira de transbordo.;Ônibus
DINAMIC TRANSPORTE RODOVIARIO DE PASSAGEIROS LTDA;26.863.723/0001-08;BCA-8038;Não;Sim;Não;2025-08-22;2025-04-19;2017;Executivo;63;63;H - Cadeira de transbordo.;Ônibus
DINIZ TUR LTDA;40.394.935/0001-14;DTE-5E96;Não;Sim;Não;2025-03-12;2025-08-01;2008;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
DINIZ TURISMO LTDA;31.634.643/0001-10;EFV-3I97;Não;Sim;Não;2025-03-17;2025-08-01;2008;Executivo;59;59;H - Cadeira de transbordo.;Ônibus
DIOBATY & DIOBATY TRANSPORTES LTDA;26.668.747/0001-06;AOK-4I84;Não;Sim;Não;2025-04-22;2025-10-24;2006;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
DIOGO DE ALMEIDA JANUARIO VIAGENS LTDA;33.524.049/0001-00;APC-2B70;Não;Sim;Não;2025-04-28;2025-11-04;2007;Executivo;50;50;Q - Cadeira de transbordo;Ônibus
DIOGO DE ALMEIDA JANUARIO VIAGENS LTDA;33.524.049/0001-00;KWO-5261;Não;Sim;Não;2025-11-26;2025-11-11;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIOMERIO OLIVEIRA PINTO LTDA;34.837.904/0001-98;GSV-4F20;Não;Sim;Não;2025-04-23;2025-11-13;2005;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
DIPLOMATA TRANSPORTES E TURISMO LTDA;53.442.791/0001-76;SRK-7C89;Não;Sim;Não;2025-10-31;2025-10-31;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;LMY-1A98;Não;Sim;Não;2025-03-18;2025-12-05;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;LRJ-9F36;Não;Sim;Não;2025-03-25;2025-12-05;2018;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;LTS-9A85;Não;Sim;Não;2025-07-29;2025-12-05;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;LTU-1E84;Não;Sim;Não;2025-08-02;2025-12-05;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;LTU-2I61;Não;Sim;Não;2025-03-20;2025-12-05;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;QAP-6I26;Não;Sim;Não;2025-04-05;2025-09-06;2019;Executivo;58;58;H - Cadeira de transbordo.;Ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;QAQ-9G63;Não;Sim;Não;2025-05-29;2025-09-06;2019;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;QAV-7C57;Não;Sim;Não;2025-04-05;2025-09-06;2020;Executivo;45;45;H - Cadeira de transbordo.;Ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;QPY-3F27;Não;Sim;Não;2025-04-01;2025-12-05;2018;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;RIZ-5I48;Não;Sim;Não;2025-06-07;2025-09-06;2021;Executivo;28;28;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;RJT-8C36;Não;Sim;Não;2025-06-26;2025-12-05;2022;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;RJT-8C54;Não;Sim;Não;2025-06-26;2025-12-05;2022;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;RKS-7H47;Não;Sim;Não;2025-06-27;2025-12-05;2022;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;SQX-7B50;Não;Sim;Não;2025-09-12;2025-12-05;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;SQZ-1I50;Não;Sim;Não;2025-09-16;2025-12-05;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRETRIZ LOCACOES E TRANSPORTES LTDA.;02.450.743/0001-99;SRO-2E96;Não;Sim;Não;2025-09-13;2025-12-05;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIRGETUR TURISMO E TRANSPORTES LTDA;04.100.332/0001-07;QRF-9I02;Não;Sim;Não;2025-11-21;2025-11-27;2018;Executivo;21;21;Sem Acessibilidade;Micro-ônibus
DIRONTUR TRANSPORTE E TURISMO LTDA;03.510.489/0001-30;FRI-0J92;Não;Sim;Não;2025-12-06;2025-12-09;2015;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
DIRONTUR TRANSPORTE E TURISMO LTDA;03.510.489/0001-30;PRB-4I83;Não;Sim;Não;2025-06-26;2025-11-29;2017;Executivo;63;63;H - Cadeira de transbordo.;Ônibus
DIRONTUR TRANSPORTE E TURISMO LTDA;03.510.489/0001-30;PRP-6941;Não;Sim;Não;2025-03-22;2025-11-24;2018;Executivo;61;61;H - Cadeira de transbordo.;Ônibus
DIRONTUR TRANSPORTE E TURISMO LTDA;03.510.489/0001-30;PRS-7437;Não;Sim;Não;2025-10-14;2025-11-29;2018;Semileito;60;60;H - Cadeira de transbordo.;Ônibus
DISCOVERY VIAGENS TURISTICA EIRELI;34.596.253/0001-91;AZI-7G75;Não;Sim;Não;2025-04-26;2025-11-25;2023;Executivo;19;19;Q - Cadeira de transbordo;Micro-ônibus
DISTRADA TUR LTDA-ME;22.463.465/0001-11;DVB-8392;Não;Sim;Não;2025-04-07;2025-09-21;2007;Executivo;27;27;H - Cadeira de transbordo.;Ônibus
DISTRADA TUR LTDA-ME;22.463.465/0001-11;HIJ-4I01;Não;Sim;Não;2025-12-06;2025-12-10;2009;Executivo;48;48;H - Cadeira de transbordo.;Ônibus
DISUL TRANSPORTES E TURISMO LTDA;09.535.096/0001-67;ETU-6G19;Não;Sim;Não;2025-08-23;2025-09-20;2012;Executivo;55;55;H - Cadeira de transbordo.;Ônibus
DISUL TRANSPORTES E TURISMO LTDA;09.535.096/0001-67;QJM-7B64;Não;Sim;Não;2025-01-10;2025-07-29;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DIVINA DE SOUSA CARVALHO LTDA;44.645.408/0001-96;JOZ-2E21;Não;Sim;Não;2025-04-18;2025-10-18;2002;Executivo;43;43;Q - Cadeira de transbordo;Ônibus
DIVINA DE SOUSA CARVALHO LTDA;44.645.408/0001-96;MXA-5315;Não;Sim;Não;2025-07-17;2025-07-05;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
DJALMA SILVA LTDA;42.233.738/0001-49;BIR-3E67;Não;Sim;Não;2025-09-19;2025-09-12;2020;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
DJAVAN BARROS COSTA EIRELI;24.582.054/0001-70;SWK-1J39;Não;Sim;Não;2025-11-18;2025-11-23;2023;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
DJS CORREIA TRANSPORTES E TURISMO LTDA;11.074.364/0001-32;SGY-5D09;Não;Sim;Não;2025-10-21;2025-11-21;2023;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
DJS CORREIA TRANSPORTES E TURISMO LTDA;11.074.364/0001-32;SSF-3F66;Não;Sim;Não;2025-10-16;2025-12-13;2023;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
